application,context_app_install_type,context_page_referring_domain,gc_name,context_source_type,active_tab,context_timezone,campaign,gc_id,external_user_id,received_at,anonymous_id,term,placement,device,context_page_path,context_session_id,gclid,context_page_title,timestamp,content,fbclid,adgroup,sent_at,context_source_id,context_page_url,original_timestamp,context_page_referrer,country_code,context_page_initial_referrer,name,is_refinement,context_app_namespace,creative,context_screen_width,referrer_page,context_screen_height,timezone,context_ip,context_screen_density,results_count,component_position,page,id,ip_address,context_app_name,event_text,medium,version,device_orientation,browser,adset,component_name,context_screen_inner_height,country,region,context_destination_id,context_destination_type,context_screen_inner_width,context_library_name,os,context_request_ip,query_text,context_app_version,device_type,query_length,network_type,exp_version,isp,referrer,event,uuid_ts,user_id,channel,context_page_initial_referring_domain,context_locale,context_page_search,widget_id,city,context_library_version,context_user_agent,context_page_tab_url,source,utm_search,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_gc_id,context_traits_gc_name,context_traits_external_user_id,context_campaign_medium,context_campaign_source,context_campaign_name,context_session_start
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:44.504+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:44.503+05:30,Not received,Not received,Not received,2026-05-03T13:54:44.341+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:44.34+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,0,0,/assets,b9738176-7cf8-4b53-8509-2b8a19d9209d,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasar,3.11.17,Phone,6,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:45.246+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:45.245+05:30,Not received,Not received,Not received,2026-05-03T13:54:44.974+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:44.973+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,1,0,/assets,f8b51192-4e07-409a-b0ca-a6bb1b124014,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasary,3.11.17,Phone,7,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:47.4+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:47.399+05:30,Not received,Not received,Not received,2026-05-03T13:54:47.218+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:47.217+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,1,0,/assets,f44e6074-f5a6-46b8-b44f-30401854527b,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasary ,3.11.17,Phone,8,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:48.628+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:48.627+05:30,Not received,Not received,Not received,2026-05-03T13:54:48.449+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:48.448+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,1,0,/assets,c96b007d-6cea-4472-971f-4e99cb94d322,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasary b,3.11.17,Phone,9,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:49.211+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:49.21+05:30,Not received,Not received,Not received,2026-05-03T13:54:49.035+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:49.034+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,1,0,/assets,d78240d9-3905-4de1-a1aa-37f98c7a0893,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasary bi,3.11.17,Phone,10,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:54:50.382+05:30,71269ddd-f43b-4a5a-a224-48707b86ee3b,Not received,Not received,Not received,/assets,1777796617395.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:54:50.38+05:30,Not received,Not received,Not received,2026-05-03T13:54:50.213+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T13:54:50.211+05:30,$direct,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/discover,800,Asia/Kolkata,ip_71fe871fbf,3.0,0,0,/assets,44dedc8d-a5b9-4228-82cb-18e3a405eeb7,ip_71fe871fbf,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,460,India,West Bengal,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_71fe871fbf,Trasary bill,3.11.17,Phone,12,4g,,Reliance Jio Infocomm Limited,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1744658,web,,en-US,?type=bonds,no-context,Kolkata,3.11.17,"Mozilla/5.0 (Linux; Android 11; vivo 1933 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,True,True,,,,,,,
Website,npm,www.gripinvest.in,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:58:45.208+05:30,1596cc78-90c3-4bc4-96cf-ba25bdd536bc,Not received,Not received,Not received,/assets,1777796625192.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:58:45.206+05:30,Not received,Not received,Not received,2026-05-03T13:58:44.581+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T13:58:44.579+05:30,https://www.gripinvest.in/signup,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,393,/assetdetails/mufin-green-finance-limited/ncd/rcbmfn260402/2578,873,Asia/Kolkata,ip_3f11c9503c,2.75,0,0,/assets,567938e1-c711-401d-96aa-036808ef2287,ip_3f11c9503c,RudderLabs JavaScript SDK,asset_search_query,referralLink,IPv4,Portrait,Chrome,Not received,Unknown,735,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,392,RudderLabs JavaScript SDK,Android,ip_3f11c9503c,Muth,3.11.17,Phone,4,4g,,Vodafone Idea Ltd,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1834113,web,,en-US,,no-context,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",https://www.gripinvest.in/assets,Whatsapp,?referralCode=PA0000EL&utm_medium=referralLink&utm_source=Whatsapp,False,False,False,False,,,,,,,
Website,npm,www.gripinvest.in,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T13:58:48.376+05:30,1596cc78-90c3-4bc4-96cf-ba25bdd536bc,Not received,Not received,Not received,/assets,1777796625192.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T13:58:48.375+05:30,Not received,Not received,Not received,2026-05-03T13:58:46.708+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T13:58:46.707+05:30,https://www.gripinvest.in/signup,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,393,/assetdetails/mufin-green-finance-limited/ncd/rcbmfn260402/2578,873,Asia/Kolkata,ip_3f11c9503c,2.75,0,0,/assets,f43c70ce-13ed-44b2-afe9-1da485178594,ip_3f11c9503c,RudderLabs JavaScript SDK,asset_search_query,referralLink,IPv4,Portrait,Chrome,Not received,Unknown,735,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,392,RudderLabs JavaScript SDK,Android,ip_3f11c9503c,Mut,3.11.17,Phone,3,4g,,Vodafone Idea Ltd,Not received,asset_search_query,2026-05-03T14:00:21.378+05:30,1834113,web,,en-US,,no-context,Pune,3.11.17,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",https://www.gripinvest.in/assets,Whatsapp,?referralCode=PA0000EL&utm_medium=referralLink&utm_source=Whatsapp,False,False,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:15:20.456+05:30,640c380b-2f34-4140-b981-5bbcbc27eef8,Not received,Not received,Not received,/assets,1777797908850.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:15:20.452+05:30,Not received,Not received,Not received,2026-05-03T14:15:21.671+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:15:21.667+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,412,/discover,892,Asia/Kolkata,ip_1bcb4d9385,2.625,3,0,/assets,dfdca1de-c5fd-4316-925d-f3de340d91f8,ip_1bcb4d9385,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,517,India,Madhya Pradesh,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,411,RudderLabs JavaScript SDK,Android,ip_1bcb4d9385,Uni,3.11.17,Phone,3,4g,,Bharti Airtel Ltd. AS for GPRS Service,Not received,asset_search_query,2026-05-03T14:30:32.929+05:30,1388035,web,,en-GB,,no-context,Bhopal,3.11.17,"Mozilla/5.0 (Linux; Android 11; SM-M315F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.55 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:25:44.509+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:25:44.506+05:30,Not received,Not received,Not received,2026-05-03T14:25:44.385+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets?type=bonds,2026-05-03T14:25:44.382+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/assetdetails/iifl-samasta-finance-limited/ncd/rcbiifls260403/2589,780,Asia/Kolkata,ip_462408ea8c,3.0,5,0,/assets,6201bc08-4939-4f85-ad9b-72d065905eaf,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Capri,3.11.17,Phone,5,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T14:30:32.929+05:30,873328,web,,en-IN,?type=bonds,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets?type=bonds,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:35:32.912+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:35:32.91+05:30,Not received,Not received,Not received,2026-05-03T14:35:32.793+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:35:32.791+05:30,https://api.cashfree.com/,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/portfolio,780,Asia/Kolkata,ip_462408ea8c,3.0,2,0,/assets,1da74b89-e003-4cbf-b48a-d64457dc5d5e,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Sat,3.11.17,Phone,3,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:35:33.374+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:35:33.372+05:30,Not received,Not received,Not received,2026-05-03T14:35:33.246+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:35:33.244+05:30,https://api.cashfree.com/,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/portfolio,780,Asia/Kolkata,ip_462408ea8c,3.0,1,0,/assets,28adb001-2fe5-49c7-bd05-ed7d4803e4a7,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Satin,3.11.17,Phone,5,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:35:49.838+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:35:49.836+05:30,Not received,Not received,Not received,2026-05-03T14:35:49.715+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:35:49.713+05:30,https://api.cashfree.com/,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,780,Asia/Kolkata,ip_462408ea8c,3.0,1,0,/assets,13773ab9-3077-42a2-b3dd-b9acdf652170,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Navi,3.11.17,Phone,4,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:35:53.597+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:35:53.596+05:30,Not received,Not received,Not received,2026-05-03T14:35:53.475+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:35:53.474+05:30,https://api.cashfree.com/,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,780,Asia/Kolkata,ip_462408ea8c,3.0,3,0,/assets,19d310c7-140f-42d5-adda-5b1bb948b699,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Navi ,3.11.17,Phone,5,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:36:02.109+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:36:02.104+05:30,Not received,Not received,Not received,2026-05-03T14:36:01.992+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:36:01.987+05:30,https://api.cashfree.com/,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,780,Asia/Kolkata,ip_462408ea8c,3.0,1,0,/assets,70a32948-26f8-419d-9474-467d8a4bea64,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Navi,3.11.17,Phone,4,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:36:04.058+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:36:04.057+05:30,Not received,Not received,Not received,2026-05-03T14:36:03.941+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:36:03.94+05:30,https://api.cashfree.com/,IN,$direct,Not received,True,com.rudderlabs.javascript,Not received,360,/assetdetails/satin-finserv-limited-/ncd/rcbsfl260301/2462,780,Asia/Kolkata,ip_462408ea8c,3.0,5,0,/assets,1b9a1865-c858-4e1b-86ec-a72ba55a5992,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Nav,3.11.17,Phone,3,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
Mobile App,npm,,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:36:33.332+05:30,81bf39be-7bab-4dd5-b4c2-9a7c23a72e7a,Not received,Not received,Not received,/assets,1777799189870.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:36:33.331+05:30,Not received,Not received,Not received,2026-05-03T14:36:33.508+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:36:33.507+05:30,$direct,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,384,/discover,832,Asia/Kolkata,ip_aaae3aaa4a,2.8125,1,0,/assets,cfe6102b-c8eb-4156-9150-ebcfea750057,ip_3e7ab27744,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,473,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,384,RudderLabs JavaScript SDK,Android,ip_aaae3aaa4a,Navi,3.11.17,Phone,4,4g,,Vodafone Idea Ltd,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,203158,web,,en-US,,no-context,Mumbai,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-S928B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.112 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,True,True,,,,,,,
Mobile App,npm,api.cashfree.com,,Javascript,bonds,GMT+0530,Not received,,,2026-05-03T14:36:35.897+05:30,7e0c7da7-4496-48c2-95cd-39fa3041ce6b,Not received,Not received,Not received,/assets,1777797699143.0,Not received,Invest in non-market linked investment opportunities,2026-05-03T14:36:35.894+05:30,Not received,Not received,Not received,2026-05-03T14:36:35.778+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,https://www.gripinvest.in/assets,2026-05-03T14:36:35.775+05:30,https://api.cashfree.com/,IN,$direct,Not received,False,com.rudderlabs.javascript,Not received,360,/discover,780,Asia/Kolkata,ip_462408ea8c,3.0,1,0,/assets,d9e2cfca-2412-44a6-88c1-022a2d8e60e4,ip_462408ea8c,RudderLabs JavaScript SDK,asset_search_query,Not received,IPv4,Portrait,Chrome,Not received,Unknown,438,India,Maharashtra,1zPDwwVTM2IViEcrnPu1ijq5MB9,POSTGRES,360,RudderLabs JavaScript SDK,Android,ip_462408ea8c,Navi,3.11.17,Phone,4,4g,,Intech Online Private Limited,Not received,asset_search_query,2026-05-03T15:00:14.32+05:30,873328,web,,en-IN,,no-context,Thane,3.11.17,"Mozilla/5.0 (Linux; Android 16; SM-E156B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",https://www.gripinvest.in/assets,Not received,,True,True,False,False,,,,,,,
