context_screen_width,context_session_id,timestamp,country,os,context_screen_inner_height,browser,context_app_namespace,context_page_tab_url,context_page_initial_referrer,context_screen_height,context_ip,referrer,id,context_app_name,context_app_install_type,context_destination_type,event,context_page_referring_domain,application,isp,context_page_title,context_page_initial_referring_domain,context_source_type,context_request_ip,page,context_page_url,gclid,name,device_type,context_library_version,exp_version,uuid_ts,fbclid,campaign,external_user_id,context_screen_inner_width,context_page_referrer,content,medium,context_page_search,adset,creative,source,ip_address,city,user_id,context_timezone,anonymous_id,utm_search,context_destination_id,channel,context_page_path,country_code,context_app_version,placement,assets_visible_count,context_locale,referrer_page,context_library_name,widget_id,adgroup,device,gc_name,device_orientation,original_timestamp,network_type,component_name,event_text,term,gc_id,active_tab,context_screen_density,timezone,version,sent_at,context_user_agent,received_at,context_source_id,region,component_position,context_session_start,context_traits_investment_status,obpp_kyc_status,context_traits_obpp_kyc_status,investment_status,context_traits_external_user_id,context_traits_gc_name,context_traits_gc_id,context_campaign_name,context_campaign_medium,context_campaign_source
393,1778519342523.0,2026-05-11T22:45:17.521+05:30,India,Android,731,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.google.com/,870,ip_de638c2864,grip invest,e107ebe6-8fc5-4c48-b2e4-c0b6e01ea36c,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.google.com,Javascript,ip_de638c2864,/assets,https://www.gripinvest.in/assets,Cj0KCQjw_IXQBhCkARIsADqELbIEMfzLnpw5-gl-oNF9xIyvki9ZowiSOageEwEP-8XY0oiS0G_BD3gaAuUAEALw_wcB,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,16502707644,,392,https://www.gripinvest.in/signup,Not received,cpc,,Not received,Not received,google,ip_de638c2864,Dispur,1855080,GMT+0530,86e58161-bc53-46ef-a286-aa3ab9f06e1a,?utm_source=google&utm_medium=cpc&utm_campaign=16502707644&utm_referrer=grip%20invest&gad_source=1&gad_campaignid=16502707644&gbraid=0AAAAACUmGANeEdwocwejdG-PlcZPZ79tQ&gclid=Cj0KCQjw_IXQBhCkARIsADqELbIEMfzLnpw5-gl-oNF9xIyvki9ZowiSOageEwEP-8XY0oiS0G_BD3gaAuUAEALw_wcB,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,47,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:45:16.581+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T22:45:16.582+05:30,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36",2026-05-11T22:45:17.522+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Assam,0,,False,False,False,False,,,,,,
390,1778519626516.0,2026-05-11T22:45:20.036+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets,https://www.gripinvest.in/,844,ip_bcea69a54d,Not received,2f0ff9b9-4c3b-4f72-a941-0f6dcdd927fd,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_bcea69a54d,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,390,$direct,Not received,Not received,,Not received,Not received,Not received,ip_bcea69a54d,Bengaluru,860668,GMT+0530,ed2cfc79-74e7-4737-ae98-60493b8e47b9,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/portfolio,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:45:19.816+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T22:45:19.816+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T22:45:20.036+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
390,1778519626516.0,2026-05-11T22:46:03.279+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/,844,ip_bcea69a54d,Not received,584e5fb5-05eb-4bc8-aad1-17d424d3e902,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_bcea69a54d,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,390,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_bcea69a54d,Bengaluru,860668,GMT+0530,ed2cfc79-74e7-4737-ae98-60493b8e47b9,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:46:03.061+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T22:46:03.062+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T22:46:03.28+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
360,1778519808696.0,2026-05-11T22:47:27.367+05:30,India,Android,752,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,792,ip_bef1b138f4,Not received,b881cc07-71c1-44ba-8c52-806caf01e464,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Vodafone Idea Ltd,Invest in non-market linked investment opportunities,,Javascript,ip_bef1b138f4,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,360,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_bef1b138f4,Chennai,1855094,GMT+0530,4ea7de76-551b-41ea-b333-8349893abdef,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,47,en-GB,/assets/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:47:25.881+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,4.0,Asia/Kolkata,IPv4,2026-05-11T22:47:25.882+05:30,"Mozilla/5.0 (Linux; Android 15; CPH2573 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T22:47:27.368+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,False,False,False,False,,,,,,
376,1778519999350.0,2026-05-11T22:50:21.059+05:30,India,Android,697,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=baskets,$direct,835,ip_5f08b42950,Not received,9414136f-d430-4899-8f0b-4e2092e30c26,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,www.gripinvest.in,Website,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_5f08b42950,/assets,https://www.gripinvest.in/assets?type=baskets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,gc,OY69JS6M,375,https://www.gripinvest.in/external-ui/b6990291-5168-43dc-9432-3647463dc676?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,connect,?type=baskets,Not received,Not received,ET money,ip_5f08b42950,Mumbai,718323,GMT+0530,3693f1f5-a956-4566-a947-2ca76c7c96be,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,11,en-us,direct,RudderLabs JavaScript SDK,no-context,Not received,Not received,ET money,Portrait,2026-05-11T22:50:20.604+05:30,4g,Unknown,asset_search_initiated,Not received,394.0,baskets,3.25,Asia/Kolkata,IPv4,2026-05-11T22:50:20.606+05:30,"Mozilla/5.0 (Linux; Android 14; 24090RA29I Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T22:50:21.061+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,False,False,False,False,OY69JS6M,ET money,394.0,,,
390,1778519626516.0,2026-05-11T22:52:04.128+05:30,India,iOS,785,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/,844,ip_bcea69a54d,Not received,bdd71698-b125-4686-81af-0013fa3a49d9,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Atria Convergence Technologies Pvt. Ltd. Broadband Internet Service Provider INDIA,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_bcea69a54d,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,390,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_bcea69a54d,Bengaluru,860668,GMT+0530,ed2cfc79-74e7-4737-ae98-60493b8e47b9,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/assetdetails/keertana/ncd/rcbkf260501/2626,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:52:03.906+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T22:52:03.907+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T22:52:04.129+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
384,1778520240729.0,2026-05-11T22:55:02.874+05:30,India,Android,788,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,832,ip_0a56c44c47,Not received,6a69531a-7ac5-4d8b-9bbc-b56d0b0659cb,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_0a56c44c47,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_0a56c44c47,Mumbai,137146,GMT+0530,10633d96-60c4-441f-a774-d1270d92c24c,?filter=0.25%25extra&utm_source=app&utm_medium=marketing&utm_campaign=PApp_09052026_M_ExtraYTM_Deal_Bond_Bundle_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/assets/category/bonds,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:55:02.425+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-11T22:55:02.426+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S711B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T22:55:02.875+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
393,1778518875482.0,2026-05-11T22:59:26.224+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_d00df236c7,Not received,6e38625e-712f-48e9-82f6-0aaaaedef767,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_d00df236c7,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:00:12.944+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_d00df236c7,Bengaluru,1059291,GMT+0530,04bf74bc-e6d0-4169-8be8-5d3e71ca5609,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/assetdetails/ugro/ncd/rcbug260404/2585,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T22:59:25.938+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T22:59:25.939+05:30,"Mozilla/5.0 (Linux; Android 14; 22101316I Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T22:59:26.225+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
320,1778518153332.0,2026-05-11T23:02:59.591+05:30,India,Android,638,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,715,ip_c7d1329b8e,Not received,655eb50a-159f-4d03-865a-77eeb9e13795,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_c7d1329b8e,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:30:26.525+05:30,Not received,Not received,,320,$direct,Not received,Not received,,Not received,Not received,Not received,ip_c7d1329b8e,Patna,756305,GMT+0530,37cb3c01-0dd3-44e0-806a-816df9ecf5a4,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-GB,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:02:57.246+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.375,Asia/Kolkata,IPv4,2026-05-11T23:02:57.247+05:30,"Mozilla/5.0 (Linux; Android 14; CPH2381 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:02:59.592+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Bihar,0,,True,True,True,True,,,,,,
384,1778521094900.0,2026-05-11T23:08:27.712+05:30,India,Android,755,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,832,ip_2acfbb662c,Not received,48c8a2c7-9aac-41e5-bac8-3bb815f0c58d,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_2acfbb662c,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:30:26.525+05:30,Not received,Not received,,384,$direct,Not received,Not received,,Not received,Not received,Not received,ip_2acfbb662c,Udaipur,1854268,GMT+0530,83b9696f-58a3-44f2-a517-2a68d315a951,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,46,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:08:26.733+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-11T23:08:26.735+05:30,"Mozilla/5.0 (Linux; Android 16; SM-S711B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:08:27.714+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Rajasthan,0,,False,False,False,False,,,,,,
432,1778519666838.0,2026-05-11T23:10:04.731+05:30,India,Android,869,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,960,ip_bcb80273cb,Not received,8be09c1e-6eb8-4b4e-876c-2f08089bff34,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_bcb80273cb,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-11T23:30:26.525+05:30,Not received,Not received,,432,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_bcb80273cb,Chennai,1835284,GMT+0530,7ad0467a-e7e1-49b0-8dfc-f12070661b6e,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,46,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:10:04.391+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.5,Asia/Kolkata,IPv4,2026-05-11T23:10:04.392+05:30,"Mozilla/5.0 (Linux; Android 15; moto g35 5G Build/VUOA35.116-128; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:10:04.732+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Tamil Nadu,0,,False,True,True,False,,,,,,
393,1778520998231.0,2026-05-11T23:11:00.417+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_05b8e550ec,Not received,49edf714-4877-49b4-ba9b-26ce57dd9008,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_05b8e550ec,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:30:26.525+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_05b8e550ec,Mumbai,1054508,GMT+0530,40da8d6e-d1ce-44c4-9ee9-ec2d5b5223b3,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:10:59.832+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T23:10:59.833+05:30,"Mozilla/5.0 (Linux; Android 13; 22087RA4DI Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.138 Mobile Safari/537.36",2026-05-11T23:11:00.418+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Maharashtra,0,,True,True,True,True,,,,,,
393,1778518875482.0,2026-05-11T23:12:27.34+05:30,India,Android,791,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,873,ip_d00df236c7,Not received,b3af935d-0600-42b4-9155-4a0d3886393b,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_d00df236c7,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-11T23:30:26.525+05:30,Not received,Not received,,392,$direct,Not received,Not received,,Not received,Not received,Not received,ip_d00df236c7,Bengaluru,1059291,GMT+0530,04bf74bc-e6d0-4169-8be8-5d3e71ca5609,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/assetdetails/navi-finserv/bonds/rcbnf260202/2438,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:12:27.105+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.75,Asia/Kolkata,IPv4,2026-05-11T23:12:27.106+05:30,"Mozilla/5.0 (Linux; Android 14; 22101316I Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:12:27.341+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
360,1778522429619.0,2026-05-11T23:31:31.544+05:30,India,Android,730,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,806,ip_47722a44ee,Not received,427645b9-029d-4e82-8754-7bf1026882bd,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Bharti Airtel Ltd. AS for GPRS Service,Invest in non-market linked investment opportunities,,Javascript,ip_47722a44ee,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-12T00:00:15.738+05:30,Not received,Not received,,360,$direct,Not received,Not received,,Not received,Not received,Not received,ip_47722a44ee,Bengaluru,1855166,GMT+0530,edafdfd7-c988-4063-b5df-d52622c98011,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,47,en-US,/quick-start,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:31:30.017+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.0,Asia/Kolkata,IPv4,2026-05-11T23:31:30.024+05:30,"Mozilla/5.0 (Linux; Android 12; TECNO BF7 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:31:31.551+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,False,False,False,False,,,,,,
384,1778523058971.0,2026-05-11T23:44:00.434+05:30,India,Android,793,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/,832,ip_e10b004a73,Not received,2ea4ef8b-3f7f-41a8-b05c-6cc82919a958,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,www.gripinvest.in,Javascript,ip_e10b004a73,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-12T00:00:15.738+05:30,Not received,Not received,,384,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_e10b004a73,Bengaluru,1782421,GMT+0530,70b56c91-8865-42e5-8667-2fa95b9934eb,?utm_source=app&utm_medium=marketing&utm_campaign=PApp_10052026_E_Followup_Deal_Bond_Moneyboxx_IU,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-IN,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:43:59.287+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,2.8125,Asia/Kolkata,IPv4,2026-05-11T23:43:59.289+05:30,"Mozilla/5.0 (Linux; Android 15; 25057RN09I Build/AQ3A.250226.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:44:00.436+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
407,1778523224207.0,2026-05-11T23:44:48.073+05:30,India,Android,853,Chrome,com.rudderlabs.javascript,https://www.gripinvest.in/assets,$direct,904,ip_dc522503b3,Not received,cfea9e2a-9817-46ca-ac68-c13095cc7938,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,Reliance Jio Infocomm Limited,Invest in non-market linked investment opportunities,,Javascript,ip_dc522503b3,/assets,https://www.gripinvest.in/assets,Not received,Not received,Phone,3.11.17,,2026-05-12T00:00:15.738+05:30,Not received,Not received,,406,$direct,Not received,Not received,,Not received,Not received,Not received,ip_dc522503b3,Bengaluru,1016813,GMT+0530,0ba5056a-01b4-4bee-a598-1203fc914b18,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,41,en-US,/discover,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:44:47.537+05:30,4g,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T23:44:47.538+05:30,"Mozilla/5.0 (Linux; Android 14; 24115RA8EI Build/UKQ1.240523.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",2026-05-11T23:44:48.074+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,Karnataka,0,,True,True,True,True,,,,,,
393,1778523450257.0,2026-05-11T23:48:04.68+05:30,India,iOS,781,Unknown,com.rudderlabs.javascript,https://www.gripinvest.in/assets?type=bonds,$direct,852,ip_4a0bd0acde,Not received,98da74f1-397e-41ad-b51c-1462ddece76c,RudderLabs JavaScript SDK,npm,POSTGRES,asset_search_initiated,,Mobile App,"Bharti Airtel Ltd., Telemedia Services",Invest in non-market linked investment opportunities,,Javascript,ip_4a0bd0acde,/assets,https://www.gripinvest.in/assets?type=bonds,Not received,Not received,Phone,3.11.17,,2026-05-12T00:00:15.738+05:30,Not received,Not received,,393,$direct,Not received,Not received,?type=bonds,Not received,Not received,Not received,ip_4a0bd0acde,Siliguri,341075,GMT+0530,bfdd2b94-6d46-4e9b-85db-cbdd8b6bdcad,,1zPDwwVTM2IViEcrnPu1ijq5MB9,web,/assets,IN,3.11.17,Not received,47,en-IN,/user-kyc,RudderLabs JavaScript SDK,no-context,Not received,Not received,,Portrait,2026-05-11T23:48:04.504+05:30,Unknown,Unknown,asset_search_initiated,Not received,,bonds,3.0,Asia/Kolkata,IPv4,2026-05-11T23:48:04.505+05:30,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",2026-05-11T23:48:04.681+05:30,1zPBioi9zJvy4kIey0DcD3upWe6,West Bengal,0,,False,True,True,False,,,,,,
